"product_id","product_name","category","brand","last_updated","created_at"
P01041,Apple iPhone 14,Technology,Apple,2025-09-06 21:21:31.000,2024-09-11 21:21:31.000
P01042,Apple iPhone 14,Technology,Apple,2025-09-06 21:21:31.000,2025-05-05 21:21:31.000
P01043,HP Envy Laptop,Technology,HP,2025-09-06 21:21:31.000,2024-09-10 21:21:31.000
P01044,Sony WH-1000XM4,Technology,Sony,2025-09-06 21:21:31.000,2024-12-30 21:21:31.000
P01045,Apple iPhone 14,Technology,Apple,2025-09-06 21:21:31.000,2025-01-27 21:21:31.000
P01046,Samsung Galaxy S22,Technology,Samsung,2025-09-06 21:21:31.000,2025-05-05 21:21:31.000
P01047,Sony WH-1000XM4,Technology,Sony,2025-09-06 21:21:31.000,2025-01-27 21:21:31.000
P01048,Sony WH-1000XM4,Technology,Sony,2025-09-06 21:21:31.000,2024-11-28 21:21:31.000
P01049,Apple iPhone 14,Technology,Apple,2025-09-06 21:21:31.000,2024-11-17 21:21:31.000
P01050,Sony WH-1000XM4,Technology,Sony,2025-09-06 21:21:31.000,2025-02-07 21:21:31.000
P01051,HP Envy Laptop,Technology,HP,2025-09-06 21:21:31.000,2025-03-02 21:21:31.000
P01052,Apple iPhone 14,Technology,Apple,2025-09-06 21:21:31.000,2024-12-20 21:21:31.000
P01053,HP Envy Laptop,Technology,HP,2025-09-06 21:21:31.000,2024-09-23 21:21:31.000
P01054,Samsung Galaxy S22,Technology,Samsung,2025-09-06 21:21:31.000,2025-04-13 21:21:31.000
P01055,Apple iPhone 14,Technology,Apple,2025-09-06 21:21:31.000,2025-03-14 21:21:31.000
P01056,Sony WH-1000XM4,Technology,Sony,2025-09-06 21:21:31.000,2025-04-18 21:21:31.000
P01057,Samsung Galaxy S22,Technology,Samsung,2025-09-06 21:21:31.000,2025-04-10 21:21:31.000
P01058,Apple iPhone 14,Technology,Apple,2025-09-06 21:21:31.000,2025-01-22 21:21:31.000
P01059,Dell XPS 13,Technology,Dell,2025-09-06 21:21:31.000,2024-12-12 21:21:31.000
P01060,HP Envy Laptop,Technology,HP,2025-09-06 21:21:31.000,2025-06-30 21:21:31.000
P01061,Sony WH-1000XM4,Technology,Sony,2025-09-06 21:21:31.000,2025-02-19 21:21:31.000
P01062,Dell XPS 13,Technology,Dell,2025-09-06 21:21:31.000,2025-03-12 21:21:31.000
P01063,Dell XPS 13,Technology,Dell,2025-09-06 21:21:31.000,2025-03-13 21:21:31.000
P01064,Samsung Galaxy S22,Technology,Samsung,2025-09-06 21:21:31.000,2024-12-23 21:21:31.000
P01065,Apple iPhone 14,Technology,Apple,2025-09-06 21:21:31.000,2025-06-08 21:21:31.000
P01066,HP Envy Laptop,Technology,HP,2025-09-06 21:21:31.000,2025-03-09 21:21:31.000
P01067,Sony WH-1000XM4,Technology,Sony,2025-09-06 21:21:31.000,2025-04-29 21:21:31.000
P01068,HP Envy Laptop,Technology,HP,2025-09-06 21:21:31.000,2025-06-15 21:21:31.000
P01069,Apple iPhone 14,Technology,Apple,2025-09-06 21:21:31.000,2024-12-19 21:21:31.000
P01070,Dell XPS 13,Technology,Dell,2025-09-06 21:21:31.000,2024-12-31 21:21:31.000
P01071,Dell XPS 13,Technology,Dell,2025-09-06 21:21:31.000,2024-12-31 21:21:31.000
P01072,Sony WH-1000XM4,Technology,Sony,2025-09-06 21:21:31.000,2025-07-09 21:21:31.000
P01073,Sony WH-1000XM4,Technology,Sony,2025-09-06 21:21:31.000,2025-05-09 21:21:31.000
P01074,Dell XPS 13,Technology,Dell,2025-09-06 21:21:31.000,2024-09-10 21:21:31.000
P01075,Dell XPS 13,Technology,Dell,2025-09-06 21:21:31.000,2025-07-04 21:21:31.000
P01076,Samsung Galaxy S22,Technology,Samsung,2025-09-06 21:21:31.000,2025-07-25 21:21:31.000
P01077,HP Envy Laptop,Technology,HP,2025-09-06 21:21:31.000,2025-05-18 21:21:31.000
P01078,HP Envy Laptop,Technology,HP,2025-09-06 21:21:31.000,2025-06-24 21:21:31.000
P01079,Sony WH-1000XM4,Technology,Sony,2025-09-06 21:21:31.000,2024-12-06 21:21:31.000
P01080,HP Envy Laptop,Technology,HP,2025-09-06 21:21:31.000,2025-07-10 21:21:31.000
P01081,Dell XPS 13,Technology,Dell,2025-09-06 21:21:31.000,2025-07-01 21:21:31.000
P01082,HP Envy Laptop,Technology,HP,2025-09-06 21:21:31.000,2025-07-08 21:21:31.000
P01083,Samsung Galaxy S22,Technology,Samsung,2025-09-06 21:21:31.000,2025-06-01 21:21:31.000
P01084,Samsung Galaxy S22,Technology,Samsung,2025-09-06 21:21:31.000,2025-07-03 21:21:31.000
P01085,Apple iPhone 14,Technology,Apple,2025-09-06 21:21:31.000,2025-01-19 21:21:31.000
P01086,Dell XPS 13,Technology,Dell,2025-09-06 21:21:31.000,2024-09-21 21:21:31.000
P01087,HP Envy Laptop,Technology,HP,2025-09-06 21:21:31.000,2024-12-24 21:21:31.000
P01088,Apple iPhone 14,Technology,Apple,2025-09-06 21:21:31.000,2025-01-22 21:21:31.000
P01089,Dell XPS 13,Technology,Dell,2025-09-06 21:21:31.000,2024-09-18 21:21:31.000
P01090,Dell XPS 13,Technology,Dell,2025-09-06 21:21:31.000,2025-04-25 21:21:31.000
P01091,Sony WH-1000XM4,Technology,Sony,2025-09-06 21:21:31.000,2025-04-04 21:21:31.000
P01092,Samsung Galaxy S22,Technology,Samsung,2025-09-06 21:21:31.000,2025-05-22 21:21:31.000
P01093,Samsung Galaxy S22,Technology,Samsung,2025-09-06 21:21:31.000,2024-12-02 21:21:31.000
P01094,Apple iPhone 14,Technology,Apple,2025-09-06 21:21:31.000,2024-11-04 21:21:31.000
P01095,Sony WH-1000XM4,Technology,Sony,2025-09-06 21:21:31.000,2024-10-12 21:21:31.000
P01096,Samsung Galaxy S22,Technology,Samsung,2025-09-06 21:21:31.000,2025-07-02 21:21:31.000
P01097,Samsung Galaxy S22,Technology,Samsung,2025-09-06 21:21:31.000,2025-01-26 21:21:31.000
P01098,HP Envy Laptop,Technology,HP,2025-09-06 21:21:31.000,2025-03-15 21:21:31.000
P01099,HP Envy Laptop,Technology,HP,2025-09-06 21:21:31.000,2025-01-31 21:21:31.000
P01100,Dell XPS 13,Technology,Dell,2025-09-06 21:21:31.000,2025-04-17 21:21:31.000
P01101,Dell XPS 13,Technology,Dell,2025-09-06 21:21:31.000,2025-06-26 21:21:31.000
P01102,Apple iPhone 14,Technology,Apple,2025-09-06 21:21:31.000,2025-03-14 21:21:31.000
P01103,Samsung Galaxy S22,Technology,Samsung,2025-09-06 21:21:31.000,2024-10-01 21:21:31.000
P01104,Sony WH-1000XM4,Technology,Sony,2025-09-06 21:21:31.000,2025-05-01 21:21:31.000
P01105,Apple iPhone 14,Technology,Apple,2025-09-06 21:21:31.000,2025-07-18 21:21:31.000
P01106,Apple iPhone 14,Technology,Apple,2025-09-06 21:21:31.000,2025-04-04 21:21:31.000
P01107,Dell XPS 13,Technology,Dell,2025-09-06 21:21:31.000,2025-02-16 21:21:31.000
P01108,Samsung Galaxy S22,Technology,Samsung,2025-09-06 21:21:31.000,2024-10-20 21:21:31.000
P01109,HP Envy Laptop,Technology,HP,2025-09-06 21:21:31.000,2024-10-22 21:21:31.000
P01110,Samsung Galaxy S22,Technology,Samsung,2025-09-06 21:21:31.000,2025-04-05 21:21:31.000
P01111,Apple iPhone 14,Technology,Apple,2025-09-06 21:21:31.000,2025-04-23 21:21:31.000
P01112,Samsung Galaxy S22,Technology,Samsung,2025-09-06 21:21:31.000,2025-03-28 21:21:31.000
P01113,Dell XPS 13,Technology,Dell,2025-09-06 21:21:31.000,2025-02-12 21:21:31.000
P01114,HP Envy Laptop,Technology,HP,2025-09-06 21:21:31.000,2024-09-21 21:21:31.000
P01115,HP Envy Laptop,Technology,HP,2025-09-06 21:21:31.000,2025-01-25 21:21:31.000
P01116,Dell XPS 13,Technology,Dell,2025-09-06 21:21:31.000,2024-09-28 21:21:31.000
P01117,Samsung Galaxy S22,Technology,Samsung,2025-09-06 21:21:31.000,2025-06-04 21:21:31.000
P01118,Dell XPS 13,Technology,Dell,2025-09-06 21:21:31.000,2024-11-06 21:21:31.000
P01119,Sony WH-1000XM4,Technology,Sony,2025-09-06 21:21:31.000,2025-06-16 21:21:31.000
P01120,Dell XPS 13,Technology,Dell,2025-09-06 21:21:31.000,2024-10-28 21:21:31.000
P01121,Samsung Galaxy S22,Technology,Samsung,2025-09-06 21:21:31.000,2024-11-26 21:21:31.000
P01122,Dell XPS 13,Technology,Dell,2025-09-06 21:21:31.000,2025-02-13 21:21:31.000
P01123,HP Envy Laptop,Technology,HP,2025-09-06 21:21:31.000,2025-07-02 21:21:31.000
P01124,Sony WH-1000XM4,Technology,Sony,2025-09-06 21:21:31.000,2025-04-22 21:21:31.000
P01125,HP Envy Laptop,Technology,HP,2025-09-06 21:21:31.000,2025-05-28 21:21:31.000
P01126,Apple iPhone 14,Technology,Apple,2025-09-06 21:21:31.000,2025-06-20 21:21:31.000
P01127,Apple iPhone 14,Technology,Apple,2025-09-06 21:21:31.000,2025-03-20 21:21:31.000
P01128,Apple iPhone 14,Technology,Apple,2025-09-06 21:21:31.000,2025-01-21 21:21:31.000
P01129,Sony WH-1000XM4,Technology,Sony,2025-09-06 21:21:31.000,2025-05-16 21:21:31.000
P01130,Dell XPS 13,Technology,Dell,2025-09-06 21:21:31.000,2025-01-18 21:21:31.000
P01131,Sony WH-1000XM4,Technology,Sony,2025-09-06 21:21:31.000,2025-05-05 21:21:31.000
P01132,Dell XPS 13,Technology,Dell,2025-09-06 21:21:31.000,2024-12-23 21:21:31.000
P01133,Samsung Galaxy S22,Technology,Samsung,2025-09-06 21:21:31.000,2025-01-31 21:21:31.000
P01134,Apple iPhone 14,Technology,Apple,2025-09-06 21:21:31.000,2025-05-26 21:21:31.000
P01135,Dell XPS 13,Technology,Dell,2025-09-06 21:21:31.000,2025-05-06 21:21:31.000
P01136,Sony WH-1000XM4,Technology,Sony,2025-09-06 21:21:31.000,2025-02-27 21:21:31.000
P01137,Sony WH-1000XM4,Technology,Sony,2025-09-06 21:21:31.000,2025-04-17 21:21:31.000
P01138,Samsung Galaxy S22,Technology,Samsung,2025-09-06 21:21:31.000,2024-11-30 21:21:31.000
P01139,Sony WH-1000XM4,Technology,Sony,2025-09-06 21:21:31.000,2025-01-19 21:21:31.000
P01140,Sony WH-1000XM4,Technology,Sony,2025-09-06 21:21:31.000,2025-01-22 21:21:31.000
P01141,HP Envy Laptop,Technology,HP,2025-09-06 21:21:31.000,2024-12-10 21:21:31.000
P01142,Dell XPS 13,Technology,Dell,2025-09-06 21:21:31.000,2025-03-27 21:21:31.000
P01143,HP Envy Laptop,Technology,HP,2025-09-06 21:21:31.000,2024-12-25 21:21:31.000
P01144,HP Envy Laptop,Technology,HP,2025-09-06 21:21:31.000,2025-03-10 21:21:31.000
P01145,HP Envy Laptop,Technology,HP,2025-09-06 21:21:31.000,2025-01-01 21:21:31.000
P01146,Samsung Galaxy S22,Technology,Samsung,2025-09-06 21:21:31.000,2025-05-15 21:21:31.000
P01147,Sony WH-1000XM4,Technology,Sony,2025-09-06 21:21:31.000,2024-10-16 21:21:31.000
P01148,Sony WH-1000XM4,Technology,Sony,2025-09-06 21:21:31.000,2025-01-31 21:21:31.000
P01149,Apple iPhone 14,Technology,Apple,2025-09-06 21:21:31.000,2025-07-27 21:21:31.000
P01150,Sony WH-1000XM4,Technology,Sony,2025-09-06 21:21:31.000,2025-01-11 21:21:31.000
P01151,Samsung Galaxy S22,Technology,Samsung,2025-09-06 21:21:31.000,2025-02-27 21:21:31.000
P01152,Apple iPhone 14,Technology,Apple,2025-09-06 21:21:31.000,2025-01-08 21:21:31.000
P01153,HP Envy Laptop,Technology,HP,2025-09-06 21:21:31.000,2025-06-02 21:21:31.000
P01154,HP Envy Laptop,Technology,HP,2025-09-06 21:21:31.000,2025-01-05 21:21:31.000
P01155,Sony WH-1000XM4,Technology,Sony,2025-09-06 21:21:31.000,2025-01-23 21:21:31.000
P01156,HP Envy Laptop,Technology,HP,2025-09-06 21:21:31.000,2025-02-18 21:21:31.000
P01157,Apple iPhone 14,Technology,Apple,2025-09-06 21:21:31.000,2025-05-26 21:21:31.000
P01158,Apple iPhone 14,Technology,Apple,2025-09-06 21:21:31.000,2025-01-04 21:21:31.000
P01159,Samsung Galaxy S22,Technology,Samsung,2025-09-06 21:21:31.000,2024-12-21 21:21:31.000
P01160,Dell XPS 13,Technology,Dell,2025-09-06 21:21:31.000,2024-11-28 21:21:31.000
P01161,Samsung Galaxy S22,Technology,Samsung,2025-09-06 21:21:31.000,2024-10-06 21:21:31.000
P01162,Samsung Galaxy S22,Technology,Samsung,2025-09-06 21:21:31.000,2025-02-25 21:21:31.000
P01163,Apple iPhone 14,Technology,Apple,2025-09-06 21:21:31.000,2024-09-27 21:21:31.000
P01164,Dell XPS 13,Technology,Dell,2025-09-06 21:21:31.000,2024-10-12 21:21:31.000
P01165,Samsung Galaxy S22,Technology,Samsung,2025-09-06 21:21:31.000,2025-03-29 21:21:31.000
P01166,Sony WH-1000XM4,Technology,Sony,2025-09-06 21:21:31.000,2025-05-29 21:21:31.000
P01167,Apple iPhone 14,Technology,Apple,2025-09-06 21:21:31.000,2025-06-01 21:21:31.000
P01168,HP Envy Laptop,Technology,HP,2025-09-06 21:21:31.000,2025-06-12 21:21:31.000
P01169,Sony WH-1000XM4,Technology,Sony,2025-09-06 21:21:31.000,2024-12-27 21:21:31.000
P01170,Sony WH-1000XM4,Technology,Sony,2025-09-06 21:21:31.000,2025-08-05 21:21:31.000
P01171,Samsung Galaxy S22,Technology,Samsung,2025-09-06 21:21:31.000,2025-05-24 21:21:31.000
P01172,Samsung Galaxy S22,Technology,Samsung,2025-09-06 21:21:31.000,2025-03-11 21:21:31.000
P01173,Dell XPS 13,Technology,Dell,2025-09-06 21:21:31.000,2024-12-14 21:21:31.000
P01174,HP Envy Laptop,Technology,HP,2025-09-06 21:21:31.000,2025-08-04 21:21:31.000
P01175,Sony WH-1000XM4,Technology,Sony,2025-09-06 21:21:31.000,2025-02-12 21:21:31.000
P01176,Dell XPS 13,Technology,Dell,2025-09-06 21:21:31.000,2024-10-21 21:21:31.000
P01177,Dell XPS 13,Technology,Dell,2025-09-06 21:21:31.000,2025-05-29 21:21:31.000
P01178,Sony WH-1000XM4,Technology,Sony,2025-09-06 21:21:31.000,2025-06-09 21:21:31.000
P01179,HP Envy Laptop,Technology,HP,2025-09-06 21:21:31.000,2025-03-11 21:21:31.000
P01180,Apple iPhone 14,Technology,Apple,2025-09-06 21:21:31.000,2024-12-16 21:21:31.000
P01181,Apple iPhone 14,Technology,Apple,2025-09-06 21:21:31.000,2025-04-25 21:21:31.000
P01182,Samsung Galaxy S22,Technology,Samsung,2025-09-06 21:21:31.000,2024-09-09 21:21:31.000
P01183,HP Envy Laptop,Technology,HP,2025-09-06 21:21:31.000,2024-11-09 21:21:31.000
P01184,Samsung Galaxy S22,Technology,Samsung,2025-09-06 21:21:31.000,2025-06-21 21:21:31.000
P01185,Sony WH-1000XM4,Technology,Sony,2025-09-06 21:21:31.000,2024-12-19 21:21:31.000
P01186,HP Envy Laptop,Technology,HP,2025-09-06 21:21:31.000,2025-05-26 21:21:31.000
P01187,Samsung Galaxy S22,Technology,Samsung,2025-09-06 21:21:31.000,2025-05-01 21:21:31.000
P01188,Dell XPS 13,Technology,Dell,2025-09-06 21:21:31.000,2024-09-11 21:21:31.000
P01189,Samsung Galaxy S22,Technology,Samsung,2025-09-06 21:21:31.000,2025-07-10 21:21:31.000
P01190,HP Envy Laptop,Technology,HP,2025-09-06 21:21:31.000,2025-03-22 21:21:31.000
P01191,Sony WH-1000XM4,Technology,Sony,2025-09-06 21:21:31.000,2025-07-06 21:21:31.000
P01192,Dell XPS 13,Technology,Dell,2025-09-06 21:21:31.000,2024-12-01 21:21:31.000
P01193,Dell XPS 13,Technology,Dell,2025-09-06 21:21:31.000,2024-12-23 21:21:31.000
P01194,Apple iPhone 14,Technology,Apple,2025-09-06 21:21:31.000,2025-01-17 21:21:31.000
P01195,Samsung Galaxy S22,Technology,Samsung,2025-09-06 21:21:31.000,2025-01-11 21:21:31.000
P01196,Samsung Galaxy S22,Technology,Samsung,2025-09-06 21:21:31.000,2025-05-28 21:21:31.000
P01197,HP Envy Laptop,Technology,HP,2025-09-06 21:21:31.000,2025-01-01 21:21:31.000
P01198,Samsung Galaxy S22,Technology,Samsung,2025-09-06 21:21:31.000,2025-08-05 21:21:31.000
P01199,Apple iPhone 14,Technology,Apple,2025-09-06 21:21:31.000,2025-07-04 21:21:31.000
P01200,Samsung Galaxy S22,Technology,Samsung,2025-09-06 21:21:31.000,2025-05-22 21:21:31.000
P01201,Apple iPhone 14,Technology,Apple,2025-09-06 21:21:31.000,2025-07-13 21:21:31.000
P01202,HP Envy Laptop,Technology,HP,2025-09-06 21:21:31.000,2025-03-11 21:21:31.000
P01203,HP Envy Laptop,Technology,HP,2025-09-06 21:21:31.000,2025-03-23 21:21:31.000
P01204,Samsung Galaxy S22,Technology,Samsung,2025-09-06 21:21:31.000,2025-01-21 21:21:31.000
P01205,Sony WH-1000XM4,Technology,Sony,2025-09-06 21:21:31.000,2024-11-02 21:21:31.000
P01206,Samsung Galaxy S22,Technology,Samsung,2025-09-06 21:21:31.000,2025-04-25 21:21:31.000
P01207,Samsung Galaxy S22,Technology,Samsung,2025-09-06 21:21:31.000,2025-01-03 21:21:31.000
P01208,Dell XPS 13,Technology,Dell,2025-09-06 21:21:31.000,2024-10-16 21:21:31.000
P01209,Dell XPS 13,Technology,Dell,2025-09-06 21:21:31.000,2025-07-27 21:21:31.000
P01210,HP Envy Laptop,Technology,HP,2025-09-06 21:21:31.000,2025-05-14 21:21:31.000
P01211,HP Envy Laptop,Technology,HP,2025-09-06 21:21:31.000,2024-10-02 21:21:31.000
P01212,Dell XPS 13,Technology,Dell,2025-09-06 21:21:31.000,2024-11-25 21:21:31.000
P01213,Apple iPhone 14,Technology,Apple,2025-09-06 21:21:31.000,2025-04-24 21:21:31.000
P01214,Dell XPS 13,Technology,Dell,2025-09-06 21:21:31.000,2025-08-03 21:21:31.000
P01215,Sony WH-1000XM4,Technology,Sony,2025-09-06 21:21:31.000,2024-09-14 21:21:31.000
P01216,Sony WH-1000XM4,Technology,Sony,2025-09-06 21:21:31.000,2024-10-01 21:21:31.000
P01217,Sony WH-1000XM4,Technology,Sony,2025-09-06 21:21:31.000,2024-12-28 21:21:31.000
P01218,HP Envy Laptop,Technology,HP,2025-09-06 21:21:31.000,2025-05-31 21:21:31.000
P01219,Apple iPhone 14,Technology,Apple,2025-09-06 21:21:31.000,2024-10-24 21:21:31.000
P01220,Sony WH-1000XM4,Technology,Sony,2025-09-06 21:21:31.000,2025-01-05 21:21:31.000
P01221,Sony WH-1000XM4,Technology,Sony,2025-09-06 21:21:31.000,2024-10-21 21:21:31.000
P01222,Apple iPhone 14,Technology,Apple,2025-09-06 21:21:31.000,2025-06-10 21:21:31.000
P01223,Samsung Galaxy S22,Technology,Samsung,2025-09-06 21:21:31.000,2025-05-25 21:21:31.000
P01224,Sony WH-1000XM4,Technology,Sony,2025-09-06 21:21:31.000,2024-09-23 21:21:31.000
P01225,Sony WH-1000XM4,Technology,Sony,2025-09-06 21:21:31.000,2025-06-21 21:21:31.000
P01226,HP Envy Laptop,Technology,HP,2025-09-06 21:21:31.000,2025-04-19 21:21:31.000
P01227,Sony WH-1000XM4,Technology,Sony,2025-09-06 21:21:31.000,2025-07-13 21:21:31.000
P01228,Apple iPhone 14,Technology,Apple,2025-09-06 21:21:31.000,2025-06-29 21:21:31.000
P01229,Apple iPhone 14,Technology,Apple,2025-09-06 21:21:31.000,2025-02-19 21:21:31.000
P01230,Sony WH-1000XM4,Technology,Sony,2025-09-06 21:21:31.000,2025-01-19 21:21:31.000
P01231,Apple iPhone 14,Technology,Apple,2025-09-06 21:21:31.000,2024-12-07 21:21:31.000
P01232,Sony WH-1000XM4,Technology,Sony,2025-09-06 21:21:31.000,2024-11-09 21:21:31.000
P01233,Apple iPhone 14,Technology,Apple,2025-09-06 21:21:31.000,2024-11-04 21:21:31.000
P01234,Apple iPhone 14,Technology,Apple,2025-09-06 21:21:31.000,2025-04-19 21:21:31.000
P01235,HP Envy Laptop,Technology,HP,2025-09-06 21:21:31.000,2024-11-20 21:21:31.000
P01236,HP Envy Laptop,Technology,HP,2025-09-06 21:21:31.000,2024-09-14 21:21:31.000
P01237,Apple iPhone 14,Technology,Apple,2025-09-06 21:21:31.000,2025-03-14 21:21:31.000
P01238,Sony WH-1000XM4,Technology,Sony,2025-09-06 21:21:31.000,2024-09-15 21:21:31.000
P01239,Apple iPhone 14,Technology,Apple,2025-09-06 21:21:31.000,2025-07-07 21:21:31.000
P01240,Sony WH-1000XM4,Technology,Sony,2025-09-06 21:21:31.000,2025-07-07 21:21:31.000
P01241,Sony WH-1000XM4,Technology,Sony,2025-09-06 21:21:31.000,2025-04-06 21:21:31.000
P01242,Apple iPhone 14,Technology,Apple,2025-09-06 21:21:31.000,2025-02-10 21:21:31.000
P01243,Dell XPS 13,Technology,Dell,2025-09-06 21:21:31.000,2025-01-22 21:21:31.000
P01244,HP Envy Laptop,Technology,HP,2025-09-06 21:21:31.000,2025-02-14 21:21:31.000
P01245,Apple iPhone 14,Technology,Apple,2025-09-06 21:21:31.000,2025-04-20 21:21:31.000
P01246,Sony WH-1000XM4,Technology,Sony,2025-09-06 21:21:31.000,2025-05-02 21:21:31.000
P01247,HP Envy Laptop,Technology,HP,2025-09-06 21:21:31.000,2024-09-17 21:21:31.000
P01248,Apple iPhone 14,Technology,Apple,2025-09-06 21:21:31.000,2025-03-20 21:21:31.000
P01249,HP Envy Laptop,Technology,HP,2025-09-06 21:21:31.000,2024-09-11 21:21:31.000
P01250,Samsung Galaxy S22,Technology,Samsung,2025-09-06 21:21:31.000,2024-12-06 21:21:31.000
P01251,Sony WH-1000XM4,Technology,Sony,2025-09-06 21:21:31.000,2024-12-16 21:21:31.000
P01252,Sony WH-1000XM4,Technology,Sony,2025-09-06 21:21:31.000,2025-02-08 21:21:31.000
P01253,HP Envy Laptop,Technology,HP,2025-09-06 21:21:31.000,2025-07-13 21:21:31.000
P01254,Samsung Galaxy S22,Technology,Samsung,2025-09-06 21:21:31.000,2025-07-17 21:21:31.000
P01255,HP Envy Laptop,Technology,HP,2025-09-06 21:21:31.000,2024-09-14 21:21:31.000
